MGN,MGN(1_ALTO),MGN(1_ALTO),MGN(1_ALTO),MGN(1_ALTO),MGN(1_ALTO),MGN(1_ALTO),MGN(1_ALTO),MGN(1_ALTO),MGN(1_ALTO),MGN(2_MEDIO),MGN(2_MEDIO),MGN(2_MEDIO),MGN(2_MEDIO),MGN(2_MEDIO),MGN(2_MEDIO),MGN(2_MEDIO),MGN(2_MEDIO),MGN(2_MEDIO),MGN(3_BAJO),MGN(3_BAJO),MGN(3_BAJO),MGN(3_BAJO),MGN(3_BAJO),MGN(3_BAJO),MGN(3_BAJO),MGN(3_BAJO),MGN(3_BAJO)
RTF,RTF(1_ALTO),RTF(1_ALTO),RTF(1_ALTO),RTF(2_MEDIO),RTF(2_MEDIO),RTF(2_MEDIO),RTF(3_BAJO),RTF(3_BAJO),RTF(3_BAJO),RTF(1_ALTO),RTF(1_ALTO),RTF(1_ALTO),RTF(2_MEDIO),RTF(2_MEDIO),RTF(2_MEDIO),RTF(3_BAJO),RTF(3_BAJO),RTF(3_BAJO),RTF(1_ALTO),RTF(1_ALTO),RTF(1_ALTO),RTF(2_MEDIO),RTF(2_MEDIO),RTF(2_MEDIO),RTF(3_BAJO),RTF(3_BAJO),RTF(3_BAJO)
RTM,RTM(1_ALTO),RTM(2_MEDIO),RTM(3_BAJO),RTM(1_ALTO),RTM(2_MEDIO),RTM(3_BAJO),RTM(1_ALTO),RTM(2_MEDIO),RTM(3_BAJO),RTM(1_ALTO),RTM(2_MEDIO),RTM(3_BAJO),RTM(1_ALTO),RTM(2_MEDIO),RTM(3_BAJO),RTM(1_ALTO),RTM(2_MEDIO),RTM(3_BAJO),RTM(1_ALTO),RTM(2_MEDIO),RTM(3_BAJO),RTM(1_ALTO),RTM(2_MEDIO),RTM(3_BAJO),RTM(1_ALTO),RTM(2_MEDIO),RTM(3_BAJO)
RTC(1_ALTO),0.8198198198198197,0.3333333333333333,0.3333333333333333,0.63003663003663,0.9267399267399267,0.3333333333333333,0.2570621468926554,0.20919540229885059,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.9435028248587572,0.3333333333333333,0.05208333333333332,0.09009009009009006,0.8198198198198197,0.02298850574712644,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.18675352877307275,0.03663003663003663,0.09009009009009009,0.3333333333333333,0.09009009009009009,0.3333333333333333,0.3333333333333333
RTC(2_MEDIO),0.09009009009009006,0.3333333333333333,0.3333333333333333,0.036630036630036625,0.036630036630036625,0.3333333333333333,0.4858757062146893,0.5816091954022989,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.028248587570621472,0.036630036630036625,0.4739583333333333,0.8198198198198197,0.09009009009009006,0.9540229885057473,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.36264929424538545,0.03663003663003663,0.09009009009009009,0.3333333333333333,0.09009009009009009,0.3333333333333333,0.3333333333333333
RTC(3_BAJO),0.09009009009009006,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.036630036630036625,0.3333333333333333,0.2570621468926554,0.20919540229885059,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.028248587570621472,0.63003663003663,0.4739583333333333,0.09009009009009006,0.09009009009009006,0.02298850574712644,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4505971769815418,0.9267399267399268,0.8198198198198199,0.3333333333333333,0.8198198198198199,0.3333333333333333,0.3333333333333333
